funder;fos;university;year;funding
FFG;Elektrotechnik, Elektronik, Informationstechnik;Medizinische Universität Graz;2017;35637
FFG;Elektrotechnik, Elektronik, Informationstechnik;Medizinische Universität Graz;2016;31551
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität Salzburg;2018;0
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität Salzburg;2017;0
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität Salzburg;2016;29089
FFG;Elektrotechnik, Elektronik, Informationstechnik;Technische Universität Wien;2018;3597093
FFG;Elektrotechnik, Elektronik, Informationstechnik;Technische Universität Wien;2017;3105425
FFG;Elektrotechnik, Elektronik, Informationstechnik;Technische Universität Wien;2016;3273571
FFG;Elektrotechnik, Elektronik, Informationstechnik;Technische Universität Graz;2018;2716462
FFG;Elektrotechnik, Elektronik, Informationstechnik;Technische Universität Graz;2017;1938686
FFG;Elektrotechnik, Elektronik, Informationstechnik;Technische Universität Graz;2016;2436477
FFG;Elektrotechnik, Elektronik, Informationstechnik;Montanuniversität Leoben;2018;63325
FFG;Elektrotechnik, Elektronik, Informationstechnik;Montanuniversität Leoben;2017;83598
FFG;Elektrotechnik, Elektronik, Informationstechnik;Montanuniversität Leoben;2016;103198
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität für Bodenkultur Wien;2018;110750
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität für Bodenkultur Wien;2017;26208
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität für Bodenkultur Wien;2016;20960
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität Linz;2018;2519861
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität Linz;2017;2637808
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität Linz;2016;3270960
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität Klagenfurt;2018;320745
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität Klagenfurt;2017;207845
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität Klagenfurt;2016;207142
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität für Musik und darstellende Kunst Graz;2018;20890
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität für Musik und darstellende Kunst Graz;2017;88722
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität für Musik und darstellende Kunst Graz;2016;94179
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität für Weiterbildung Krems;2018;204967
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität für Weiterbildung Krems;2017;245103
FFG;Elektrotechnik, Elektronik, Informationstechnik;Universität für Weiterbildung Krems;2016;750812
FFG;Erziehungswissenschaften;Universität Wien;2018;12707
FFG;Erziehungswissenschaften;Universität Wien;2017;8257
FFG;Erziehungswissenschaften;Universität Wien;2016;6146
FFG;Erziehungswissenschaften;Universität Graz;2018;49700
FFG;Erziehungswissenschaften;Universität Graz;2017;14336
FFG;Erziehungswissenschaften;Universität Graz;2016;35528
FFG;Erziehungswissenschaften;Universität Innsbruck;2018;4812
FFG;Erziehungswissenschaften;Universität Innsbruck;2017;12858
FFG;Erziehungswissenschaften;Universität Innsbruck;2016;0
FFG;Erziehungswissenschaften;Universität Salzburg;2018;0
FFG;Erziehungswissenschaften;Universität Salzburg;2017;0
FFG;Erziehungswissenschaften;Universität Salzburg;2016;5990
FFG;Erziehungswissenschaften;Universität Linz;2018;0
FFG;Erziehungswissenschaften;Universität Linz;2017;0
FFG;Erziehungswissenschaften;Universität Linz;2016;4400
FFG;Erziehungswissenschaften;Universität Klagenfurt;2018;15900
FFG;Erziehungswissenschaften;Universität Klagenfurt;2017;1621
FFG;Erziehungswissenschaften;Universität Klagenfurt;2016;4130
FFG;Erziehungswissenschaften;Universität für Weiterbildung Krems;2018;22728
FFG;Erziehungswissenschaften;Universität für Weiterbildung Krems;2017;11608
FFG;Erziehungswissenschaften;Universität für Weiterbildung Krems;2016;0
FFG;Geowissenschaften;Universität Wien;2018;135160
FFG;Geowissenschaften;Universität Wien;2017;115011
FFG;Geowissenschaften;Universität Wien;2016;62406
FFG;Geowissenschaften;Universität Graz;2018;88175
FFG;Geowissenschaften;Universität Graz;2017;101171
FFG;Geowissenschaften;Universität Graz;2016;30887
FFG;Geowissenschaften;Universität Innsbruck;2018;210983
FFG;Geowissenschaften;Universität Innsbruck;2017;366416
FFG;Geowissenschaften;Universität Innsbruck;2016;468781
FFG;Geowissenschaften;Universität Salzburg;2018;552364
FFG;Geowissenschaften;Universität Salzburg;2017;428241
FFG;Geowissenschaften;Universität Salzburg;2016;538503
FFG;Geowissenschaften;Technische Universität Wien;2018;42335
FFG;Geowissenschaften;Technische Universität Wien;2017;141570
FFG;Geowissenschaften;Technische Universität Wien;2016;163043
FFG;Geowissenschaften;Technische Universität Graz;2018;0
FFG;Geowissenschaften;Technische Universität Graz;2017;0
FFG;Geowissenschaften;Technische Universität Graz;2016;1947
FFG;Geowissenschaften;Montanuniversität Leoben;2018;293185
FFG;Geowissenschaften;Montanuniversität Leoben;2017;243590
FFG;Geowissenschaften;Montanuniversität Leoben;2016;311993
FFG;Geowissenschaften;Universität für Bodenkultur Wien;2018;48485
FFG;Geowissenschaften;Universität für Bodenkultur Wien;2017;40745
FFG;Geowissenschaften;Universität für Bodenkultur Wien;2016;64745
FFG;Geowissenschaften;Universität Klagenfurt;2018;0
FFG;Geowissenschaften;Universität Klagenfurt;2017;0
FFG;Geowissenschaften;Universität Klagenfurt;2016;3017
FFG;Geschichte, Archäologie;Universität Graz;2018;0
FFG;Geschichte, Archäologie;Universität Graz;2017;1096
FFG;Geschichte, Archäologie;Universität Graz;2016;4025
FFG;Geschichte, Archäologie;Universität Innsbruck;2018;0
FFG;Geschichte, Archäologie;Universität Innsbruck;2017;0
FFG;Geschichte, Archäologie;Universität Innsbruck;2016;0
FFG;Geschichte, Archäologie;Universität Salzburg;2018;24816
FFG;Geschichte, Archäologie;Universität Salzburg;2017;0
FFG;Geschichte, Archäologie;Universität Salzburg;2016;0
FFG;Geschichte, Archäologie;Technische Universität Wien;2018;791
FFG;Geschichte, Archäologie;Technische Universität Wien;2017;0
FFG;Geschichte, Archäologie;Technische Universität Wien;2016;814
FFG;Geschichte, Archäologie;Universität Klagenfurt;2018;0
FFG;Geschichte, Archäologie;Universität Klagenfurt;2017;0
FFG;Geschichte, Archäologie;Universität Klagenfurt;2016;0
FFG;Gesundheitswissenschaften;Universität Wien;2018;48655
FFG;Gesundheitswissenschaften;Universität Wien;2017;2283
FFG;Gesundheitswissenschaften;Universität Wien;2016;37699
FFG;Gesundheitswissenschaften;Universität Innsbruck;2018;39647
FFG;Gesundheitswissenschaften;Universität Innsbruck;2017;9390
FFG;Gesundheitswissenschaften;Universität Innsbruck;2016;0
FFG;Gesundheitswissenschaften;Medizinische Universität Wien;2018;56522
FFG;Gesundheitswissenschaften;Medizinische Universität Wien;2017;0
FFG;Gesundheitswissenschaften;Medizinische Universität Wien;2016;7400
FFG;Gesundheitswissenschaften;Medizinische Universität Graz;2018;80250
FFG;Gesundheitswissenschaften;Medizinische Universität Graz;2017;84653
FFG;Gesundheitswissenschaften;Medizinische Universität Graz;2016;91392
FFG;Gesundheitswissenschaften;Medizinische Universität Innsbruck;2018;15122
FFG;Gesundheitswissenschaften;Medizinische Universität Innsbruck;2017;46431
FFG;Gesundheitswissenschaften;Medizinische Universität Innsbruck;2016;35692
FFG;Gesundheitswissenschaften;Universität Salzburg;2018;7559
FFG;Gesundheitswissenschaften;Universität Salzburg;2017;34004
FFG;Gesundheitswissenschaften;Universität Salzburg;2016;5000
FFG;Gesundheitswissenschaften;Universität für Bodenkultur Wien;2018;3173
FFG;Gesundheitswissenschaften;Universität für Bodenkultur Wien;2017;2685
FFG;Gesundheitswissenschaften;Universität für Bodenkultur Wien;2016;1802
FFG;Gesundheitswissenschaften;Universität Klagenfurt;2018;5203
FFG;Gesundheitswissenschaften;Universität Klagenfurt;2017;0
FFG;Gesundheitswissenschaften;Universität Klagenfurt;2016;18333
FFG;Gesundheitswissenschaften;Universität für Weiterbildung Krems;2018;11653
FFG;Gesundheitswissenschaften;Universität für Weiterbildung Krems;2017;0
FFG;Gesundheitswissenschaften;Universität für Weiterbildung Krems;2016;0
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität Wien;2018;1177
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität Wien;2017;587
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität Wien;2016;3073
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität Graz;2018;129976
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität Graz;2017;120599
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität Graz;2016;167091
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität Salzburg;2018;0
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität Salzburg;2017;0
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität Salzburg;2016;25337
FFG;Humangeographie, Regionale Geographie, Raumplanung;Technische Universität Wien;2018;454685
FFG;Humangeographie, Regionale Geographie, Raumplanung;Technische Universität Wien;2017;382033
FFG;Humangeographie, Regionale Geographie, Raumplanung;Technische Universität Wien;2016;377650
FFG;Humangeographie, Regionale Geographie, Raumplanung;Technische Universität Graz;2018;11844
FFG;Humangeographie, Regionale Geographie, Raumplanung;Technische Universität Graz;2017;66937
FFG;Humangeographie, Regionale Geographie, Raumplanung;Technische Universität Graz;2016;85253
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität für Bodenkultur Wien;2018;88639
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität für Bodenkultur Wien;2017;108235
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität für Bodenkultur Wien;2016;63067
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität Klagenfurt;2018;0
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität Klagenfurt;2017;0
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität Klagenfurt;2016;0
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität für Weiterbildung Krems;2018;1456
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität für Weiterbildung Krems;2017;0
FFG;Humangeographie, Regionale Geographie, Raumplanung;Universität für Weiterbildung Krems;2016;0
FFG;Industrielle Biotechnologie;Universität Wien;2018;152083
FFG;Industrielle Biotechnologie;Universität Wien;2017;119235
FFG;Industrielle Biotechnologie;Universität Wien;2016;88770
FFG;Industrielle Biotechnologie;Technische Universität Wien;2018;247361
FFG;Industrielle Biotechnologie;Technische Universität Wien;2017;0
FFG;Industrielle Biotechnologie;Technische Universität Wien;2016;0
FFG;Industrielle Biotechnologie;Montanuniversität Leoben;2018;6484
FFG;Industrielle Biotechnologie;Montanuniversität Leoben;2017;0
FFG;Industrielle Biotechnologie;Montanuniversität Leoben;2016;0
FFG;Industrielle Biotechnologie;Universität für Bodenkultur Wien;2018;177782
FFG;Industrielle Biotechnologie;Universität für Bodenkultur Wien;2017;129862
FFG;Industrielle Biotechnologie;Universität für Bodenkultur Wien;2016;96090
FFG;Informatik;Universität Wien;2018;225457
FFG;Informatik;Universität Wien;2017;239536
FFG;Informatik;Universität Wien;2016;245320
FFG;Informatik;Universität Innsbruck;2018;462820
FFG;Informatik;Universität Innsbruck;2017;307837
FFG;Informatik;Universität Innsbruck;2016;587916
FFG;Informatik;Medizinische Universität Graz;2018;10272
FFG;Informatik;Medizinische Universität Graz;2017;6072
FFG;Informatik;Medizinische Universität Graz;2016;30571
FFG;Informatik;Universität Salzburg;2018;144170
FFG;Informatik;Universität Salzburg;2017;339542
FFG;Informatik;Universität Salzburg;2016;626529
FFG;Informatik;Technische Universität Wien;2018;2220564
FFG;Informatik;Technische Universität Wien;2017;2092156
FFG;Informatik;Technische Universität Wien;2016;1889292
FFG;Informatik;Technische Universität Graz;2018;1006771
FFG;Informatik;Technische Universität Graz;2017;741897
FFG;Informatik;Technische Universität Graz;2016;532749
FFG;Informatik;Montanuniversität Leoben;2018;49910
FFG;Informatik;Montanuniversität Leoben;2017;45033
FFG;Informatik;Montanuniversität Leoben;2016;29951
FFG;Informatik;Universität für Bodenkultur Wien;2018;108509
FFG;Informatik;Universität für Bodenkultur Wien;2017;17169
FFG;Informatik;Universität für Bodenkultur Wien;2016;2401
FFG;Informatik;Wirtschaftsuniversität Wien;2018;189621
FFG;Informatik;Wirtschaftsuniversität Wien;2017;8926
FFG;Informatik;Wirtschaftsuniversität Wien;2016;0
FFG;Informatik;Universität Linz;2018;1373888
FFG;Informatik;Universität Linz;2017;798939
FFG;Informatik;Universität Linz;2016;1340318
FFG;Informatik;Universität Klagenfurt;2018;311005
FFG;Informatik;Universität Klagenfurt;2017;245382
FFG;Informatik;Universität Klagenfurt;2016;278122
FFG;Informatik;Universität für Weiterbildung Krems;2018;186149
FFG;Informatik;Universität für Weiterbildung Krems;2017;175849
FFG;Informatik;Universität für Weiterbildung Krems;2016;281437
FFG;Klinische Medizin;Universität Wien;2018;3322
FFG;Klinische Medizin;Universität Wien;2017;0
FFG;Klinische Medizin;Universität Wien;2016;0
FFG;Klinische Medizin;Medizinische Universität Wien;2018;390423
FFG;Klinische Medizin;Medizinische Universität Wien;2017;653077
FFG;Klinische Medizin;Medizinische Universität Wien;2016;412290
FFG;Klinische Medizin;Medizinische Universität Graz;2018;410106
FFG;Klinische Medizin;Medizinische Universität Graz;2017;420757
FFG;Klinische Medizin;Medizinische Universität Graz;2016;364504
FFG;Klinische Medizin;Medizinische Universität Innsbruck;2018;565639
FFG;Klinische Medizin;Medizinische Universität Innsbruck;2017;974141
FFG;Klinische Medizin;Medizinische Universität Innsbruck;2016;384459
FFG;Klinische Medizin;Technische Universität Wien;2018;50915
FFG;Klinische Medizin;Technische Universität Wien;2017;0
FFG;Klinische Medizin;Technische Universität Wien;2016;0
FFG;Klinische Medizin;Universität Klagenfurt;2018;0
FFG;Klinische Medizin;Universität Klagenfurt;2017;0
FFG;Klinische Medizin;Universität Klagenfurt;2016;0
FFG;Kunstwissenschaften;Universität Wien;2018;0
FFG;Kunstwissenschaften;Universität Wien;2017;2018
FFG;Kunstwissenschaften;Universität Wien;2016;986
FFG;Kunstwissenschaften;Technische Universität Wien;2018;8937
FFG;Kunstwissenschaften;Technische Universität Wien;2017;24723
FFG;Kunstwissenschaften;Technische Universität Wien;2016;4445
