funder;fos;university;year;funding
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität für Bodenkultur Wien;2018;24645
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität für Bodenkultur Wien;2017;34480
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität für Bodenkultur Wien;2016;37873
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Klagenfurt;2018;14404
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Klagenfurt;2017;59952
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität Klagenfurt;2016;70147
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität für Weiterbildung Krems;2018;318213
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität für Weiterbildung Krems;2017;172050
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);HUMANMEDIZIN, GESUNDHEITSWISSENSCHAFTEN;Universität für Weiterbildung Krems;2016;81282
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);MUSIK;Universität Mozarteum Salzburg;2018;88234
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);MUSIK;Universität Mozarteum Salzburg;2017;0
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);MUSIK;Universität Mozarteum Salzburg;2016;0
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);MUSIK;Universität für Musik und darstellende Kunst Graz;2018;612
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);MUSIK;Universität für Musik und darstellende Kunst Graz;2017;17555
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);MUSIK;Universität für Musik und darstellende Kunst Graz;2016;692
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Wien;2018;266827
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Wien;2017;637851
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Wien;2016;520745
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Graz;2018;384849
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Graz;2017;466856
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Graz;2016;468418
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Innsbruck;2018;2591206
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Innsbruck;2017;2220062
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Innsbruck;2016;1833493
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Medizinische Universität Graz;2018;92264
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Medizinische Universität Graz;2017;86804
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Medizinische Universität Graz;2016;79136
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Medizinische Universität Innsbruck;2018;6341
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Medizinische Universität Innsbruck;2017;0
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Medizinische Universität Innsbruck;2016;0
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Salzburg;2018;1017766
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Salzburg;2017;679517
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Salzburg;2016;877480
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Technische Universität Wien;2018;1690759
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Technische Universität Wien;2017;1426566
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Technische Universität Wien;2016;1608843
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Technische Universität Graz;2018;6785544
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Technische Universität Graz;2017;5334253
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Technische Universität Graz;2016;5009833
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Montanuniversität Leoben;2018;235223
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Montanuniversität Leoben;2017;263438
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Montanuniversität Leoben;2016;462465
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität für Bodenkultur Wien;2018;1186247
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität für Bodenkultur Wien;2017;1235840
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität für Bodenkultur Wien;2016;1066933
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Veterinärmedizinische Universität Wien;2018;700831
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Veterinärmedizinische Universität Wien;2017;658291
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Veterinärmedizinische Universität Wien;2016;616139
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2018;367685
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2017;77224
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2016;69192
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Linz;2018;755181
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Linz;2017;513046
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Linz;2016;1164935
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Klagenfurt;2018;79946
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Klagenfurt;2017;142530
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität Klagenfurt;2016;73868
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität für angewandte Kunst Wien;2018;7775
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität für angewandte Kunst Wien;2017;3800
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität für angewandte Kunst Wien;2016;13625
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität für Musik und darstellende Kunst Graz;2018;1500
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität für Musik und darstellende Kunst Graz;2017;0
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität für Musik und darstellende Kunst Graz;2016;1150
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Akademie der bildenden Künste Wien;2018;56764
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Akademie der bildenden Künste Wien;2017;23098
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Akademie der bildenden Künste Wien;2016;19013
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität für Weiterbildung Krems;2018;10671
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität für Weiterbildung Krems;2017;37081
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);NATURWISSENSCHAFTEN;Universität für Weiterbildung Krems;2016;59248
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Wien;2018;1196399
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Wien;2017;1133227
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Wien;2016;1020434
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Graz;2018;948298
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Graz;2017;771464
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Graz;2016;706546
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Innsbruck;2018;709612
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Innsbruck;2017;448368
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Innsbruck;2016;718949
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Medizinische Universität Wien;2018;38963
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Medizinische Universität Wien;2017;36088
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Medizinische Universität Wien;2016;69495
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Medizinische Universität Graz;2018;4132
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Medizinische Universität Graz;2017;777
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Medizinische Universität Graz;2016;65633
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Medizinische Universität Innsbruck;2018;1313
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Medizinische Universität Innsbruck;2017;83
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Medizinische Universität Innsbruck;2016;1450
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Salzburg;2018;381569
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Salzburg;2017;535522
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Salzburg;2016;411702
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Technische Universität Wien;2018;732347
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Technische Universität Wien;2017;839313
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Technische Universität Wien;2016;657419
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Technische Universität Graz;2018;882
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Technische Universität Graz;2017;4338
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Technische Universität Graz;2016;6436
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität für Bodenkultur Wien;2018;308845
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität für Bodenkultur Wien;2017;310827
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität für Bodenkultur Wien;2016;157629
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2018;559736
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2017;732130
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Wirtschaftsuniversität Wien;2016;543023
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Linz;2018;565045
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Linz;2017;457952
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Linz;2016;660494
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Klagenfurt;2018;235318
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Klagenfurt;2017;636973
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität Klagenfurt;2016;348099
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität für Musik und darstellende Kunst Graz;2018;965
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität für Musik und darstellende Kunst Graz;2017;0
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität für Musik und darstellende Kunst Graz;2016;0
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität für Weiterbildung Krems;2018;1848
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität für Weiterbildung Krems;2017;5447
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);SOZIALWISSENSCHAFTEN;Universität für Weiterbildung Krems;2016;6206
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Universität Wien;2018;2083
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Universität Wien;2017;422
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Universität Wien;2016;1362
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Universität Innsbruck;2018;628068
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Universität Innsbruck;2017;838373
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Universität Innsbruck;2016;64934
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Wien;2018;8633
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Wien;2017;0
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Wien;2016;10000
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Innsbruck;2018;0
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Innsbruck;2017;819
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Medizinische Universität Innsbruck;2016;0
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Universität Salzburg;2018;0
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Universität Salzburg;2017;0
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Universität Salzburg;2016;140995
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Technische Universität Wien;2018;3113215
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Technische Universität Wien;2017;2284131
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Technische Universität Wien;2016;2018607
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Technische Universität Graz;2018;5085741
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Technische Universität Graz;2017;4175854
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Technische Universität Graz;2016;3803513
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Montanuniversität Leoben;2018;2676539
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Montanuniversität Leoben;2017;2486350
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Montanuniversität Leoben;2016;2075445
sonstige öffentlich-rechtliche Einrichtungen (Körperschaften, Stiftungen, Fonds etc.);TECHNISCHE WISSENSCHAFTEN;Universität für Bodenkultur Wien;2018;440326
